Date,ABBN,ADEN,BAER,CFR,CSGN,GEBN,GIVN,LHN,LONN,NESN,NOVN,ROG,SCMN,SGSN,SLHN,SREN,UBSG,UHR,ZURN,SIK,SMI
12/01/2015,20.25,68.9,45.19,89.9,22.039,357.3,1925,67.81,112.17,73.25,97.3,282.6,515,2027,236.2,84.6,16.67,445.7,316.1,2998,9152.97
09/01/2015,20.29,68.85,45.12,90.05,22.152,354.8,1898,67.81,109.39,72.65,97.5,278.1,513,2029,237,84.15,16.72,440,313.5,3028,9105.7
08/01/2015,20.66,68.75,45.03,89.65,22.724,353.8,1872,67.62,108.19,72.85,96.8,282,517.5,2017,236.7,84.2,17.02,441.9,316.1,2990,9139.69
07/01/2015,20.27,67.05,44.42,86,22.414,345,1816,65.95,105.69,71.55,92.9,273.8,508.5,1983,232.6,82.2,16.76,433.7,312.1,2948,8900.83
06/01/2015,20.34,66.85,45.4,85.8,22.517,340,1785,66.1,106.15,71.3,92.45,273.8,501.5,1988,231.9,81.9,16.6,433.3,307.9,2960,8874.47
05/01/2015,20.55,67.55,45.42,86.7,22.911,338.1,1821,66.14,105.5,71.8,93.15,275.3,512,1994,233.3,82.55,16.73,434.9,308.4,2935,8938.85
30/12/2014,21.14,68.85,45.81,88.8,23.521,338.4,1793,67.95,103.93,72.95,92.35,269.9,522.5,2045,236.4,83.65,17.09,444.2,311.7,2936,8983.37
29/12/2014,21.36,69.35,45.93,89.75,23.755,340,1806,68.43,103.28,73.25,92.95,270,529,2060,238.9,84.7,17.18,448.9,314.7,2966,9034.55
23/12/2014,21.25,69.85,45.84,89.5,23.952,339.9,1806,68.14,103.65,73,92.35,270.1,529.5,2057,237.4,84.9,17.32,452,313.6,2952,9021.67
22/12/2014,21,69,45.52,88.85,23.746,339.2,1806,67.48,102.91,72.65,93.55,273.3,527,2036,237.1,84.55,17.21,450,312.6,2904,9033.45
19/12/2014,20.91,68.5,45.06,88.95,23.708,336.2,1789,67.57,101.61,72.25,93.05,270.4,522.5,2035,237.4,83.9,17.04,448.2,309.1,2921,8976.24
18/12/2014,20.65,67.35,44.33,89,23.54,335.9,1763,67.57,103,71.4,92.1,288.7,521.5,1999,230.1,83.2,17.09,449,304.5,2990,9013.11
17/12/2014,20.16,65.5,43.56,86.3,22.789,324.9,1748,64.86,100.87,70,88.95,279,566,1954,227.7,81.3,16.74,443.5,297.9,3040,8775.88
16/12/2014,20.18,65.7,43.64,85.55,22.667,327.7,1753,64.9,100.13,70.1,89.1,281.3,566,1965,227.6,81.3,16.81,443.5,299,2955,8795.13
15/12/2014,19.85,64.2,43.07,85.6,22.658,328.6,1755,63.81,100.5,69.1,88.65,279.3,563.5,1887,223.6,80.8,16.67,444.4,294.6,2880,8712.82
12/12/2014,20.15,65.1,43.99,86.55,23.174,333.3,1764,64.86,100.22,70.55,90.8,287,570,1910,228.1,82.2,16.98,446.2,299.9,2891,8895.35
11/12/2014,20.6,66.1,44.7,88.85,23.877,337.7,1787,65.81,102.08,71.7,92.1,292.9,578.5,1961,231.5,83.7,17.28,453.1,305.7,2750,9058.82
10/12/2014,20.65,66.2,44.75,89.05,23.868,335.1,1780,66,99.85,71.5,91.75,289.3,570,1984,229.5,82.95,17.34,458.3,302.5,2765,9020.83
09/12/2014,20.89,66.35,44.67,89.05,23.98,330.4,1761,67.38,101.34,71.65,91.65,291.1,572.5,1998,228.5,83.4,17.4,463.1,304.2,2920,9051.39
08/12/2014,21.2,68.6,45.03,91.35,24.496,338.4,1757,69.9,103.84,72.35,93.6,293.6,584.5,2046,230.5,83.75,17.67,474.3,306,3033,9181.24
05/12/2014,21.28,68.9,45.19,91.75,24.628,342,1775,70.81,106.43,72.5,93.8,294.6,585,2063,229.5,83.95,17.73,471.7,307.2,3886,9212.85
04/12/2014,21.29,67.35,44.47,90.55,24.234,340,1742,68.81,103.37,72.1,92.5,291.5,573.5,2087,222.7,82.95,17.52,468.5,305.1,3809,9118.17
03/12/2014,21.46,67.9,44.81,90.85,24.459,342.2,1750,69.67,104.86,72.3,93.2,292.3,576.5,2101,222.3,83.95,17.7,469.3,304.7,3787,9168.37
02/12/2014,21.27,67.35,44.19,90.35,24.243,339.6,1733,68.76,103.56,72.9,92.25,291.9,580,2087,221.1,83.3,17.46,472.8,303.2,3697,9138.56
01/12/2014,21.28,67.55,43.84,90.4,23.999,339.3,1726,68.52,104.02,72.9,93.15,291.3,577,2092,220.3,82.65,17.32,474.4,302.7,3718,9146.18
28/11/2014,21.69,67.85,43.78,90.85,24.215,336.6,1722,67.95,105.23,72.55,93.5,289.4,586.5,2090,221.4,82.6,17.35,477.5,302.8,3678,9150.46
27/11/2014,22,67.8,43.93,89.3,24.346,338.2,1711,67.86,103.74,72.15,93,289.9,582.5,2132,222.5,82.5,17.15,477.5,301.7,3687,9129.15
26/11/2014,22,67.65,43.56,88.65,24.384,335.7,1688,68,100.22,71.85,91.55,287.1,579,2130,219.9,81.95,16.85,476.5,300.7,3672,9058.94
25/11/2014,22.12,67.55,43.67,88.05,24.496,337,1667,68.67,100.13,71.6,91.2,285.8,580.5,2110,219.5,81.85,16.95,477.3,299.7,3655,9042.74
24/11/2014,22.14,66.8,43.59,88.1,24.337,331.5,1657,68.57,100.5,71.75,91.55,288.3,580.5,2094,219.8,81.9,16.85,478.7,298.2,3651,9058.51
21/11/2014,22.06,66.1,43.46,87.75,23.98,329.6,1657,69,100.32,72.1,91.95,289.9,579.5,2094,219.7,82.05,16.9,478.5,298,3606,9080.55
20/11/2014,21.63,64.6,43.1,85,23.474,327.5,1647,66.86,99.02,71.75,91.5,288.3,574,2069,217.9,81.05,16.57,466.9,294.3,3569,8989.94
19/11/2014,21.63,64.25,43,83.7,23.699,327.1,1639,66.1,98.19,71.7,91.5,288.3,574.5,2081,218,81.1,16.76,456.8,295.5,3575,8983.52
18/11/2014,21.68,64.1,42.69,83,23.708,328.1,1637,65.24,98.09,71.6,91.75,286.2,574.5,2125,217.5,81,16.79,453.6,293.6,3564,8972.54
17/11/2014,21.52,63.6,42.4,83.05,23.699,324.5,1632,64.76,98.46,71.4,90.95,284.2,569,2124,217.4,80.55,16.8,453.8,292.2,3551,8927.05
14/11/2014,21.47,63.55,42.65,83.15,23.69,326.6,1628,65.24,98.74,71.45,90.45,283.4,566.5,2122,217.7,80.85,16.88,452.8,291.5,3558,8915.31
13/11/2014,21.64,63.7,43.95,83.15,23.699,328.7,1638,66,100.78,71.5,91.15,284.4,569.5,2136,223,80.6,16.93,457.7,290.5,3573,8954.4
12/11/2014,21.46,63.4,43.06,82.95,23.324,328,1617,66.19,99.85,70.9,89.5,282.9,562.5,2130,225.2,80.5,16.74,456.4,288,3552,8867.78
11/11/2014,21.63,64.1,43.45,83.3,23.53,329.6,1620,66.24,101.15,70.85,89.4,285.8,565.5,2154,225.4,80.7,16.75,457.7,288.3,3570,8896.15
10/11/2014,21.66,63.35,42.85,83.35,23.587,331.7,1608,66.33,100.78,70.5,89.35,284,561.5,2149,223.1,80.55,16.6,456.8,288.6,3542,8867.53
07/11/2014,21.45,62.85,42.37,84.1,23.408,327.7,1603,65.57,99.3,70.3,88.65,282.4,547,2142,220.5,79.65,16.48,453.4,285.3,3523,8816.92
06/11/2014,21.56,63.6,42.57,80.5,23.446,330,1604,64.86,100.78,70.65,89.75,287,563.5,2140,220.9,78.1,16.6,449.3,287.4,3530,8863.88
05/11/2014,21.29,64.5,42.5,79.1,23.315,329.4,1598,64.05,101.06,70.5,89.4,286.5,574.5,2130,220,78.05,16.64,444.9,293.8,3493,8843.17
04/11/2014,20.82,64.15,41.72,78.1,23.211,324.2,1573,62.19,98.56,69.9,87.85,282,558.5,2087,216.7,76.75,16.45,441.5,290.1,3373,8718.02
03/11/2014,20.97,64.55,41.87,80.5,23.502,326.7,1581,63.24,96.89,69.9,88.3,280.1,562.5,2109,216.6,76.95,16.54,450.3,290.1,3380,8751.67
31/10/2014,21.06,65.05,42.08,80.95,23.99,327.8,1603,64.9,98.09,70.4,89.3,283.7,566.5,2112,220.4,77.7,16.7,455.6,290.8,3430,8837.78
30/10/2014,20.7,63.55,41.14,79.65,23.418,323.3,1581,63.86,107.26,69.45,87.7,283.4,559,2088,217.3,76.35,16.29,450.4,288,3460,8719.03
29/10/2014,20.54,62.9,41.27,79.5,23.193,310,1564,63.1,104.76,69.15,86.9,280.1,552.5,2069,216.8,76.05,16.32,449,286.8,3343,8654.47
28/10/2014,20.49,62.95,41.18,78.9,23.005,311.3,1557,63.29,103.19,68.9,87.25,278.1,553.5,2038,215.9,75.65,16.32,446.3,285.1,3321,8630.41
27/10/2014,20.16,61.55,40.12,79.2,22.808,309.5,1546,62,101.34,68.35,85.7,276.5,540,2017,212,74.7,15.43,449.4,282.9,3228,8520.48
24/10/2014,20.31,62.05,40.15,78.85,23.061,308.9,1540,62.33,100.32,67.95,85.75,278,537.5,2001,214.2,74.7,15.58,449.5,282.1,3244,8532.09
23/10/2014,20.46,62.3,40.16,79.4,23.043,311.7,1540,62.52,101.06,68,85.4,279.4,535,2026,214.5,74.9,15.65,452.1,281,3311,8546.08
22/10/2014,20.25,62.05,39.64,79.55,23.493,309,1531,62.43,101.43,67.95,84.65,278.3,531.5,1931,212.1,73.9,15.62,451.5,278.5,3285,8506.14
21/10/2014,19.76,62.05,39.25,79.25,23.258,306.5,1524,62.14,99.21,67.25,83.55,274.7,524.5,1924,209.7,72.3,15.43,449,275.5,3226,8404.81
20/10/2014,19.39,60.75,38.81,77.05,22.921,300.5,1488,60.81,99.02,66.8,82.8,268.6,519,1887,208.8,71.55,15.09,438.2,272.5,3159,8283.31
17/10/2014,19.4,60.95,39.12,77.3,22.752,297.2,1494,60.81,98.19,66.25,82.2,267.7,515.5,1891,208.5,71.7,15.05,438.5,271.9,3200,8250.1
16/10/2014,19.26,59.5,37.51,75.35,22.292,288,1466,58.62,95.13,64.95,80,260.5,507.5,1855,200.5,71.05,14.5,431.5,265.9,3107,8057.54
15/10/2014,19.16,58.85,37.46,75.2,22.818,288,1458,59.48,95.41,66.95,81.2,258.9,515.5,1854,205.7,72.05,14.73,429.5,270.4,3108,8144.88
14/10/2014,19.76,60.7,39.77,75.9,23.69,294.4,1478,61.33,99.02,67.95,83.5,264.5,530,1885,211.1,73.05,15.33,435.3,277.6,3163,8338.01
13/10/2014,19.65,60.4,39.5,76.05,23.69,289.8,1461,60.05,99.85,68.2,83.85,264.1,531.5,1873,211.9,73.65,15.3,436.1,279,3111,8342.07
10/10/2014,19.65,60.55,39.75,76,23.859,288.6,1485,59.81,102.73,68.6,84.5,264.1,536,1882,214.2,73.8,15.36,437.6,279.4,3129,8374.59
09/10/2014,20.16,61.7,40.8,78,24.534,293.2,1494,62.1,102.36,68.85,85.6,266.5,544,1887,218.2,75.1,15.61,445,282,3173,8482.9
08/10/2014,20.36,62.25,41.17,77.8,24.703,292.8,1498,62.67,103,68.8,85.65,269.2,544,1868,221.5,75.6,15.89,445.6,283,3160,8517.29
07/10/2014,20.77,62.55,41.27,78.5,24.824,296.5,1510,63.05,103.19,68.55,86.25,271.5,533,1871,221.3,74.9,15.99,447.8,284,3233,8561.99
06/10/2014,21.05,64.55,41.84,79.25,25.012,302.3,1528,63.86,104.76,69.25,89.1,279.2,536,1906,223.7,75,16.27,449.6,286.7,3287,8723.04
03/10/2014,20.87,63.65,41.78,77.65,24.327,302.9,1517,63.67,106.06,69.15,89.05,278.1,539,1904,224.8,75.25,16.18,444.1,285.3,3310,8683.53
02/10/2014,20.84,62.7,41.5,77.35,24.065,300.9,1503,64.19,103.19,69,88.8,276.8,529.5,1881,225.1,75,16.32,444,284.1,3272,8654.71
01/10/2014,21.28,64.4,42.59,77.65,24.768,306.6,1512,65.48,106.34,69.75,89.8,282.5,538.5,1966,227.6,76.1,16.67,447.2,284.9,3314,8789.53
30/09/2014,21.48,64.85,42.85,78.35,24.824,308.8,1528,66.33,106.89,70.25,90.15,283.1,542.5,1981,228.2,76.15,16.66,454.1,284.8,3312,8835.14
29/09/2014,21.43,64.5,42.65,79,24.618,307.4,1517,65.57,106.15,69.6,89.1,280.7,540,1971,228.2,76.2,16.73,453.8,284.2,3299,8776.73
26/09/2014,21.5,64.85,42.15,80.35,24.656,311.3,1513,65.86,105.5,69.6,88.3,280.9,542,1977,229.1,76.2,16.7,462.9,285.8,3268,8774.36
25/09/2014,21.45,65.2,41.74,81.6,24.365,309.9,1511,65.52,106.99,69.45,88.4,282.5,540,1985,227.5,76.3,16.59,466.7,282.9,3297,8772.76
24/09/2014,21.52,65.9,41.95,81.75,24.477,313.3,1522,65.81,106.71,70,87.9,283.8,540,1982,226.6,76.3,16.6,469.5,283.9,3374,8797.17
23/09/2014,21.6,66.4,42.09,81.25,24.196,312.2,1525,65.86,107.08,69.75,87.75,282.2,538,1970,225.1,76.2,16.32,465.9,282.1,3474,8763.8
22/09/2014,21.58,67.05,42.14,81.55,24.356,315.3,1532,65.81,109.58,70.45,88.25,283.2,539.5,1995,226.3,76.95,16.37,473.7,282.7,3510,8817.52
19/09/2014,21.66,67.85,42.35,82.2,24.515,316,1548,67.14,107.82,70.4,88.3,283.2,541,2025,226.7,77,16.62,473.2,282,3498,8840.17
18/09/2014,21.53,68.05,42.82,83,24.356,314.9,1539,66.95,108.1,70.35,88.45,283.3,539.5,2013,226.6,76.05,16.57,475.2,280.1,3437,8830.49
17/09/2014,21.49,67.85,42.87,84,23.905,316.1,1528,66.71,105.78,70.45,88.9,280.8,536,2015,225.7,76,16.43,477.6,279.8,3404,8825.61
16/09/2014,21.42,67.45,42.58,87.6,23.783,314,1521,66.86,105.23,70.95,87.75,277.5,530,2015,224.2,75.65,16.29,488,279.8,3366,8804.44
15/09/2014,21.31,67.9,42.8,87.45,23.671,313.8,1524,67.29,105.87,70.65,88.1,275.8,530.5,2019,225.4,75.9,16.33,485.8,280.1,3401,8796.41
12/09/2014,21.38,68.45,42.79,86.85,23.69,314.9,1525,67.95,105.13,70.95,87.6,274.7,530,2027,226.5,76,16.46,487.7,279.7,3429,8795.93
11/09/2014,21.33,68.4,42.9,87.1,23.849,314.9,1521,69.05,104.58,71.35,88.15,275.3,530,2036,226.1,75.85,16.39,487.6,280.4,3405,8829.01
10/09/2014,21.42,68.85,42.9,87.65,23.915,315.6,1529,69.76,102.36,71.4,87.95,271.7,531,2053,229,75.95,16.45,491.7,279.7,3409,8816.07
09/09/2014,21.56,69.45,43,88.4,23.952,314.8,1533,70.38,102.45,71.45,87.85,271.6,531.5,2064,229.4,75.9,16.38,500.5,280.2,3400,8825.6
08/09/2014,21.46,69.75,43.15,88.5,24.112,314.7,1541,70.1,103.19,71.65,87.05,270.9,531,2061,230.5,76.6,16.48,501,280.8,3407,8817.19
05/09/2014,21.38,70.45,43.53,88.6,24.121,314.5,1547,71,101.61,71.4,86.4,269.3,530.5,2051,231.2,76.35,16.49,502.5,279.9,3425,8788.77
04/09/2014,21.53,70.1,42.44,88.8,24.684,316.3,1557,70.43,100.13,71.7,87.1,270.3,533,2050,232.5,76.25,16.62,505,279.9,3477,8834.75
03/09/2014,21.39,70.1,42.42,88.2,24.524,315.3,1552,69.67,101.71,71.7,86.5,270.1,533.5,2067,231.8,75.7,16.42,505,279,3465,8803.57
02/09/2014,21.03,69.6,41.66,88.1,24.337,313.5,1537,68.62,99.58,71.55,85.8,268.9,532.5,2070,232.5,75.55,16.39,502.5,277,3461,8757.32
01/09/2014,20.93,69.6,41.3,88.05,24.243,312.1,1533,68.81,96.24,71.35,85.9,269.3,533,2040,232,75.1,16.35,504,275.8,3450,8746.97
29/08/2014,20.83,69.5,41.73,87.55,24.271,311.5,1524,69.52,97.35,71.25,82.35,267.7,533,2037,231.4,75.25,16.46,497.8,277,3470,8658.97
28/08/2014,20.85,69.15,40.79,87.9,24.13,311.6,1526,69.95,96.24,70.55,82,267.1,534,2045,230.1,74.8,16.34,503,275.2,3466,8622.23
27/08/2014,20.95,69.35,41.18,88.8,24.609,313.2,1535,71.05,94.85,70.9,82.3,268.2,534,2058,231.3,75.3,16.45,506,275.3,3510,8669.8
26/08/2014,21.02,69.15,41.01,88.15,24.824,313.8,1545,71.1,95.5,70.8,82.2,269.4,533,2072,232,74.9,16.49,506.5,275.5,3546,8673.29
25/08/2014,20.92,68.55,40.89,87.75,24.431,310.7,1537,70.43,95.5,70.35,81.7,267.7,532.5,2037,229.3,74.25,16.32,502,274.1,3547,8611.58
22/08/2014,20.68,67.8,39.73,86.95,24.102,310,1527,69.9,93.93,69.95,81.35,265.9,533,2034,231.4,74.05,16.18,498.9,273.2,3521,8554.16
21/08/2014,20.84,67.8,40.39,87.5,24.252,309.3,1518,69.52,93.65,70.3,81.1,265.8,533,2030,228.2,74.3,16.25,503,273.5,3529,8570
20/08/2014,20.59,67,39.83,87.35,23.877,307.5,1509,68.38,94.02,69.95,80.85,265.5,525.5,2035,227,73.75,16.07,496.8,272.3,3510,8527.91
19/08/2014,20.63,67.5,40.26,88.1,23.952,306.9,1501,68.24,93.65,69.95,80.3,265.4,524.5,2053,228.4,74.15,16.12,497,272.7,3540,8525.38
18/08/2014,20.41,66.7,39.96,86.95,23.727,303.9,1492,68.29,91.98,69.7,79.25,263.2,522,2040,227.6,73.25,16.02,491.1,271.4,3520,8453.59
15/08/2014,20.32,65.85,39.67,86.35,23.549,300.1,1481,67.29,91.05,69.35,78,259.9,523,2013,227.8,72.75,15.79,487.2,269.7,3461,8366.73
14/08/2014,20.46,66,39.76,86.55,23.577,298.9,1495,68.62,92.35,69.45,79,262.5,520.5,2020,227.7,73.6,16.02,489.2,270.7,3469,8430.1
13/08/2014,20.42,65.85,39.4,86.75,23.183,300.4,1489,67.57,91.84,69.15,78.7,260.5,513,2017,226,73.4,15.88,489.5,270.1,3425,8388.71
12/08/2014,20.35,65.7,38.9,86.05,22.911,299.4,1474,66.95,90.78,68.8,77.9,258.9,504.5,2011,211.1,73.45,15.68,487.7,268,3383,8329.8
11/08/2014,20.42,66.2,39.13,86.4,22.742,302.8,1463,67.24,90.36,68.75,77.7,259.5,503,1992,210,73.3,15.73,485.4,267.9,3388,8329.86
08/08/2014,20.17,64.45,38.45,84.6,22.836,297.6,1452,66.24,88.83,68.85,76.95,258.2,499.7,1964,207.4,72.7,15.71,479.4,265.5,3306,8274.65
07/08/2014,20.29,63.7,38.59,85.05,22.667,297.5,1450,66.52,90.04,69.4,77.75,258.7,502.5,1971,205.7,72.9,15.37,482.4,266.8,3309,8306.75
06/08/2014,20.51,65.35,38.79,86.05,23.005,299.1,1448,67.43,90.36,67.1,78.25,260.7,497.5,1969,206.4,74.8,15.44,486,260.5,3341,8290.16
05/08/2014,20.59,66.6,38.81,86.5,23.043,305.2,1469,68.57,92.26,67,79,263.3,504.5,1978,208.2,77.1,15.42,485.1,262.3,3426,8342.04
04/08/2014,20.62,67.55,38.31,85.4,23.146,303.1,1460,69,91.75,66.55,78.55,261.1,501,1955,206.8,76.65,15.48,481.9,262.1,3432,8304.04
31/07/2014,20.98,68.2,38.75,86.65,23.202,305.6,1491,69.43,93.56,67.55,79.55,264.7,505,1987,210.9,77.45,15.67,486.9,264.7,3540,8410.27
30/07/2014,21.3,69.45,39.69,88.1,23.568,308.4,1495,69.52,95.78,68.3,80.35,266.7,508.5,2011,215,78.05,15.95,493.2,266.8,3630,8497.38
29/07/2014,21.49,69.35,40.1,88.3,23.774,310.1,1487,73.05,94.39,68.85,80,265.8,508.5,2019,215.9,79.1,16.32,492.8,270.5,3668,8532.11
28/07/2014,21.68,68.95,40,88.15,23.868,308.7,1485,73.24,94.39,69,79.4,265.5,507.5,2005,215,78.8,16.62,492.7,269.9,3684,8530.09
25/07/2014,21.57,69.85,39.84,88.2,24.234,311,1496,73.38,92.54,69.25,79.95,267,510.5,2010,215.6,78.85,16.6,493.9,273.2,3767,8571.48
24/07/2014,21.71,70.7,40.3,90.25,24.318,314.2,1518,73.67,92.81,69.85,80.4,268.2,514,2022,217.1,79.35,16.67,504,274.7,3737,8637.01
23/07/2014,21.39,70.1,40.3,90.8,24.168,311.4,1505,73.76,88.28,69.85,80.2,266.5,513.5,2036,216.1,79.05,16.5,499.9,273.5,3720,8605.1
22/07/2014,21.05,69.65,40.73,90.2,24.234,313.3,1492,73.76,87.44,69.45,80.55,266,516,2050,215.5,78.55,16.47,498.6,272.8,3652,8594.21
21/07/2014,20.35,68.3,39.6,90.5,24.468,306.3,1487,72.1,85.73,68.9,79.65,263.3,511.5,2009,214.3,77.6,16.4,513.5,271.2,3606,8513.96
18/07/2014,20.41,67.55,36.55,91.3,24.327,309.2,1512,72.76,85.82,69,79.5,262.3,512,2019,215.5,77.85,16.44,515,272.3,3600,8511.43
17/07/2014,20.57,68.45,36.32,91.5,24.365,310.5,1514,73.71,87.58,69.15,79.75,264,510.5,2074,216.5,78.25,16.58,516,273.5,3587,8548.08
16/07/2014,20.55,69.2,36.63,92.4,24.665,312.6,1500,74.57,89.2,69.05,81.15,266.4,513,2135,217,78.2,16.75,525,275,3612,8617.07
15/07/2014,20.38,68.7,36.26,91.1,24.215,308.1,1485,74.86,88.69,68.7,80.7,268,512.5,2130,215.3,77.9,16.57,523,272.8,3592,8574.32
14/07/2014,20.43,68.4,36.4,91.3,24.055,307.2,1478,75.1,87.49,69,80.4,266.1,513,2141,216,77.75,16.48,527.5,272.4,3586,8565.67
11/07/2014,20.26,66.95,35.93,89.95,23.512,304.5,1450,73.76,86.28,68.45,79.6,262.7,506,2106,214.2,77.2,16.26,522,269.5,3526,8468.52
10/07/2014,20.3,67.2,36.05,90.3,23.558,304.9,1440,74.76,87.63,68.45,79.65,262.2,509.5,2115,213,76.85,16.25,524.5,269.6,3516,8474.23
09/07/2014,20.5,70.35,36.5,90.3,24.065,308.7,1469,75.14,88.14,68.8,80,265.5,515,2132,212.5,76.95,16.39,511.5,270.6,3561,8539.71
08/07/2014,20.45,70.6,36.3,90.55,24.018,308,1466,75.76,88.32,68.8,80.3,266.9,514.5,2138,214.2,77.5,16.26,515,271.6,3549,8554.51
07/07/2014,20.49,72.45,36.86,91.3,24.29,313.4,1488,76.57,88.14,69,80.8,267.7,518.5,2142,215.4,78.5,16.5,525,273.6,3636,8612.77
04/07/2014,20.53,73.35,37.27,92.9,24.543,317,1511,77.43,89.39,69.6,81.5,268,521,2135,218,79.35,16.71,532,275.3,3651,8678.22
03/07/2014,20.51,73.4,37.42,93.3,24.618,317.8,1515,77.48,90.5,69.85,81.5,268.4,520,2133,216.1,79.6,16.87,531,274.3,3666,8694.32
02/07/2014,20.34,73.3,36.91,92.85,24.13,316.2,1495,75.81,89.85,69.2,81.05,263.5,517,2130,215,79.8,16.66,532,270.5,3639,8607.2
01/07/2014,20.4,72.6,37.1,93.1,24.027,312,1498,75.19,90.87,69.4,81.1,264.2,522.5,2122,211.4,80,16.48,537,268.3,3652,8607.97
30/06/2014,20.42,73,36.56,93.05,23.783,311.3,1479,74.24,89.39,68.7,80.3,264.5,515.5,2125,210.3,78.9,16.27,535.5,267.3,3626,8554.52
27/06/2014,20.41,72.75,36.64,92.95,23.84,311.1,1468,74.57,88.55,68.75,80.45,263.3,520.5,2144,211.9,79.5,16.39,537,268.6,3604,8562.11
26/06/2014,20.3,72.85,36.72,93.15,23.708,310.3,1465,73.62,88.88,68.7,80.35,261.1,522,2149,210.7,79.25,16.47,539,266.8,3610,8541.28
25/06/2014,20.39,74.25,37.05,93.05,24.59,310.3,1467,73.48,88.6,69,80.3,261.5,526.5,2164,210.7,79.3,16.9,537.5,264.3,3576,8581.96
24/06/2014,20.67,74.45,37.32,93.6,24.824,312.5,1492,74.29,90.22,70.05,81.15,264.5,530,2190,212.7,79.6,16.83,540.5,264.5,3585,8673.27
23/06/2014,20.61,74,37.53,93.7,24.965,311.2,1479,74.52,90.45,69.7,80.75,265,531,2182,211.5,79.65,16.98,534,263.4,3599,8644.57
20/06/2014,20.78,74.65,37.25,93.95,25.078,312.9,1496,75.43,92.12,69.7,81.4,269,533.5,2190,213,79.15,17.1,535,265.4,3668,8701.61
19/06/2014,20.8,74.85,37.06,93.55,25.218,311.3,1492,76.43,92.3,69.4,81.2,266.4,534.5,2162,215.3,79.7,17.12,533.5,265.9,3662,8674.37
18/06/2014,20.83,73.85,37.16,92.65,25.565,306.8,1493,77.14,91.52,69.25,80.7,265,532,2172,214.6,80,17.4,532,266.1,3606,8657.27
17/06/2014,20.91,74.55,37.37,92.4,25.509,306.7,1467,76.95,90.64,69.3,80.85,266,533,2169,213.8,79.5,17.4,530,265.4,3591,8667.79
16/06/2014,20.89,74.4,37.45,92.05,25.434,307.7,1461,77.38,91.47,69.4,81.1,266.2,531,2173,214.1,79.75,17.31,527.5,265.2,3565,8663.59
13/06/2014,20.94,74.95,37.76,92.65,25.443,309.3,1446,77.9,90.54,69.45,80.6,266.3,533,2189,214.8,79.35,17.5,528.5,265.5,3587,8653.76
12/06/2014,21,75.65,37.91,92.85,25.678,304,1462,78.86,90.08,69.3,80.3,268.9,534,2192,214.3,79.65,17.7,530,266.4,3625,8670.98
11/06/2014,21.1,75.75,38.26,92.4,25.819,303.2,1468,78.52,90.45,69.65,80.7,270.4,530.5,2236,214.4,79.6,17.99,530.5,267.2,3630,8712.09
10/06/2014,21.3,77,39.15,92.4,25.922,303.2,1476,77.95,91.15,69.55,81.15,272.5,531,2232,214.2,80,18.28,525.5,268.5,3679,8752.86
06/06/2014,21.13,76.8,38.85,91.95,25.809,302.3,1463,78.86,91.42,68.95,79.6,267.2,530,2223,212.4,79.25,18.09,529.5,267.2,3735,8659.69
05/06/2014,21.04,75.35,38.75,92.2,25.368,298.9,1456,78.14,90.54,69.5,78.95,268.4,530,2234,213.1,79.05,17.81,529.5,265.4,3687,8643.28
04/06/2014,21.02,74.1,38.69,93.05,25.209,297.7,1460,76.33,88.46,70.2,79.2,268.1,530,2231,213.6,78.35,17.85,535,265.5,3588,8661.08
03/06/2014,21.08,73.8,38.67,93.35,24.693,297.2,1459,74.29,88.41,70.35,79.6,267.2,529.5,2226,213.8,79.05,17.9,536,266.1,3602,8661.2
02/06/2014,21.2,74.55,39.26,93.6,24.965,298.8,1462,74.9,90.17,70.2,79.75,268.4,534,2250,215,79.6,18.08,529,267.5,3582,8688.96
30/05/2014,21.27,74.75,38.76,94.35,24.965,296.5,1468,74.81,89.16,70.25,80.3,263.5,533.5,2245,215.3,79.65,17.98,528.5,268.7,3549,8674.52
28/05/2014,21.39,74.65,40.55,94.2,25.359,298.4,1465,75.76,89.34,69.95,80.8,265.3,533.5,2251,215,79.8,18.25,527,266.7,3603,8706.5
27/05/2014,21.48,73.75,40.93,94.35,25.303,298.2,1458,75.9,90.45,69.55,81,266.3,540,2238,214.1,79.95,18.11,538.5,266.6,3604,8710.38
26/05/2014,21.46,73.95,40.86,94.1,25.293,297.9,1451,75.43,89.99,69.85,80.85,267.4,539.5,2223,211.5,79.45,18.04,536,266,3571,8712.35
23/05/2014,21.37,73.15,40.75,94.05,24.956,295.7,1456,75.29,88.69,70,80.7,268.4,537.5,2221,209.3,79.35,17.94,536.5,265.8,3550,8703.84
22/05/2014,21.19,72.5,40.25,93.45,24.609,294.8,1460,75.67,87.44,70.3,80.4,268.5,544,2254,209,79.3,17.86,537.5,266,3552,8693.98
21/05/2014,21.14,71.45,39.58,92.2,24.609,290.9,1433,74.57,86.98,70.5,80.1,266,544,2244,208.3,79,17.83,536,265.3,3552,8655.9
20/05/2014,21.15,70.75,39.67,92.65,24.684,290,1433,74.48,87.49,70.55,79.4,266.1,546.5,2239,207.9,78.35,17.64,539,264.3,3537,8635.61
19/05/2014,21.06,70.9,40.22,91.05,24.449,290.1,1435,73.57,84.15,70.8,79.7,268.5,546,2227,203.8,78.15,17.61,533.5,263.7,3430,8646.02
